,A,F,pe,ds,ec,beta,dl,du
17930,99,12,0.01,0.01,0.01,0.0708281074885669,-0.9909333333333333,89.66666666666666
17931,99,13,0.01,0.01,0.01,0.06683447705069367,-0.9908692307692307,90.3076923076923
17932,99,14,0.01,0.01,0.01,0.06330309474827313,-0.9908142857142858,90.85714285714286
17933,99,15,0.01,0.01,0.01,0.060156515258797054,-0.9907666666666667,91.33333333333333
17934,99,16,0.01,0.01,0.01,0.05733373704082664,-0.990725,91.75
17935,99,17,0.01,0.01,0.01,0.05478607644781766,-0.9906882352941176,92.11764705882352
17936,99,18,0.01,0.01,0.01,0.05247421321737049,-0.9906555555555555,92.44444444444444
17937,99,19,0.01,0.01,0.01,0.050366042205965474,-0.9906263157894737,92.73684210526316
17938,99,20,0.01,0.01,0.01,0.04843508834067811,-0.9906,93.0
17939,99,21,0.01,0.01,0.01,0.046659320918329535,-0.9905761904761905,93.23809523809523
17940,99,22,0.01,0.01,0.01,0.04502025517237734,-0.9905545454545455,93.45454545454545
17941,99,23,0.01,0.01,0.01,0.043502263334881275,-0.9905347826086957,93.65217391304348
17942,99,24,0.01,0.01,0.01,0.042092040460134955,-0.9905166666666667,93.83333333333334
17943,99,25,0.01,0.01,0.01,0.040778185966486594,-0.9905,94.0
17944,99,26,0.01,0.01,0.01,0.03955087268570281,-0.9904846153846154,94.15384615384616
17945,99,27,0.01,0.01,0.01,0.03840158278840354,-0.9904703703703703,94.2962962962963
17946,99,28,0.01,0.01,0.01,0.03732289532440987,-0.9904571428571428,94.42857142857143
17947,99,29,0.01,0.01,0.01,0.0363083139680289,-0.9904448275862069,94.55172413793103
17948,99,30,0.01,0.01,0.01,0.03535212635162394,-0.9904333333333334,94.66666666666667
17949,99,31,0.01,0.01,0.01,0.03444928841870144,-0.9904225806451613,94.7741935483871
17950,99,32,0.01,0.01,0.01,0.03359532874438106,-0.9904125,94.875
17951,99,33,0.01,0.01,0.01,0.032786268905081156,-0.9904030303030303,94.96969696969697
17952,6,2,0.06,0.01,0.01,0.6172686085459433,-0.9427000000000001,14.916666666666668
17953,9,2,0.06,0.01,0.01,0.6144550369045244,-0.9436,14.666666666666666
17954,9,3,0.06,0.01,0.01,0.45975856533633785,-0.9426000000000001,14.944444444444446
17955,12,2,0.06,0.01,0.01,0.6115962048015904,-0.9445,14.416666666666668
17956,12,3,0.06,0.01,0.01,0.4585135785384254,-0.9432,14.777777777777779
17957,12,4,0.06,0.01,0.01,0.3704597566490884,-0.94255,14.958333333333334
17958,15,2,0.06,0.01,0.01,0.6086906322337221,-0.9454,14.166666666666668
17959,15,3,0.06,0.01,0.01,0.4572553703945762,-0.9438000000000001,14.611111111111112
17960,15,4,0.06,0.01,0.01,0.36976098412243874,-0.9430000000000001,14.833333333333334
17961,15,5,0.06,0.01,0.01,0.31226776666496764,-0.94252,14.966666666666667
17962,18,2,0.06,0.01,0.01,0.6057367653956833,-0.9463,13.916666666666668
17963,18,3,0.06,0.01,0.01,0.45598365707532196,-0.9444,14.444444444444445
17964,18,4,0.06,0.01,0.01,0.36905667305036494,-0.94345,14.708333333333334
17965,18,5,0.06,0.01,0.01,0.31182113843951387,-0.94288,14.866666666666667
17966,18,6,0.06,0.01,0.01,0.2710444907255485,-0.9425,14.972222222222223
17967,21,2,0.06,0.01,0.01,0.602732971690428,-0.9472,13.666666666666668
17968,21,3,0.06,0.01,0.01,0.45469814551226556,-0.9450000000000001,14.277777777777779
17969,21,4,0.06,0.01,0.01,0.36834673493273745,-0.9439000000000001,14.583333333333334
17970,21,5,0.06,0.01,0.01,0.3113716864130591,-0.94324,14.766666666666667
17971,21,6,0.06,0.01,0.01,0.2707346029567992,-0.9428000000000001,14.888888888888891
17972,21,7,0.06,0.01,0.01,0.24016380430823184,-0.9424857142857144,14.976190476190476
17973,24,2,0.06,0.01,0.01,0.5996775343101063,-0.9481,13.416666666666668
17974,24,3,0.06,0.01,0.01,0.45339853299269645,-0.9456,14.11111111111111
17975,24,4,0.06,0.01,0.01,0.36763107913112275,-0.94435,14.458333333333334
17976,24,5,0.06,0.01,0.01,0.3109193746514009,-0.9436,14.666666666666666
17977,24,6,0.06,0.01,0.01,0.27042308562174033,-0.9431,14.805555555555557
17978,24,7,0.06,0.01,0.01,0.23993627349313856,-0.9427428571428571,14.904761904761907
17979,24,8,0.06,0.01,0.01,0.21608441229151998,-0.9424750000000001,14.979166666666668
17980,27,2,0.06,0.01,0.01,0.5965686463430372,-0.9490000000000001,13.166666666666668
17981,27,3,0.06,0.01,0.01,0.4520845067317256,-0.9462,13.944444444444445
17982,27,4,0.06,0.01,0.01,0.3669096127993376,-0.9448,14.333333333333334
17983,27,5,0.06,0.01,0.01,0.3104641665300228,-0.94396,14.566666666666666
17984,27,6,0.06,0.01,0.01,0.2701099214913572,-0.9434,14.722222222222223
17985,27,7,0.06,0.01,0.01,0.2397077185298907,-0.9430000000000001,14.833333333333334
17986,27,8,0.06,0.01,0.01,0.21591029035398218,-0.9427000000000001,14.916666666666668
17987,27,9,0.06,0.01,0.01,0.1967324046364019,-0.9424666666666667,14.981481481481483
17988,30,2,0.06,0.01,0.01,0.5934044043559997,-0.9499,12.916666666666668
17989,30,3,0.06,0.01,0.01,0.45075574342042646,-0.9468000000000001,13.77777777777778
17990,30,4,0.06,0.01,0.01,0.36618224081115996,-0.94525,14.208333333333334
17991,30,5,0.06,0.01,0.01,0.3100060247162983,-0.94432,14.466666666666667
17992,30,6,0.06,0.01,0.01,0.2697950930619451,-0.9437,14.638888888888891
17993,30,7,0.06,0.01,0.01,0.23947813015711644,-0.9432571428571429,14.761904761904763
17994,30,8,0.06,0.01,0.01,0.21573548334476217,-0.942925,14.854166666666668
17995,30,9,0.06,0.01,0.01,0.1965948767511545,-0.9426666666666668,14.925925925925926
17996,30,10,0.06,0.01,0.01,0.18080822161295934,-0.9424600000000001,14.983333333333334
17997,33,2,0.06,0.01,0.01,0.5901828013947669,-0.9508,12.666666666666666
17998,33,3,0.06,0.01,0.01,0.4494119087483483,-0.9474000000000001,13.611111111111112
17999,33,4,0.06,0.01,0.01,0.3654488656850582,-0.9457,14.083333333333336
18000,33,5,0.06,0.01,0.01,0.3095449111511181,-0.94468,14.366666666666667
18001,33,6,0.06,0.01,0.01,0.2694785825492385,-0.9440000000000001,14.555555555555557
18002,33,7,0.06,0.01,0.01,0.23924749898724737,-0.9435142857142857,14.690476190476192
18003,33,8,0.06,0.01,0.01,0.21555998585181776,-0.94315,14.791666666666668
18004,33,9,0.06,0.01,0.01,0.19645686827826128,-0.9428666666666667,14.87037037037037
18005,33,10,0.06,0.01,0.01,0.18069685636460184,-0.9426399999999999,14.933333333333334
18006,33,11,0.06,0.01,0.01,0.1674539093582001,-0.9424545454545454,14.984848484848486
18007,36,2,0.06,0.01,0.01,0.5869017193384298,-0.9517,12.416666666666666
18008,36,3,0.06,0.01,0.01,0.4480526568986399,-0.9480000000000001,13.444444444444446
18009,36,4,0.06,0.01,0.01,0.3647093875057866,-0.94615,13.958333333333334
18010,36,5,0.06,0.01,0.01,0.3090807870299175,-0.94504,14.266666666666667
18011,36,6,0.06,0.01,0.01,0.26916037188238306,-0.9443,14.472222222222223
18012,36,7,0.06,0.01,0.01,0.2390158155042149,-0.9437714285714286,14.61904761904762
18013,36,8,0.06,0.01,0.01,0.21538379239871996,-0.9433750000000001,14.729166666666668
18014,36,9,0.06,0.01,0.01,0.19631837584713807,-0.9430666666666667,14.814814814814817
18015,36,10,0.06,0.01,0.01,0.18058514109393498,-0.94282,14.883333333333335
18016,36,11,0.06,0.01,0.01,0.16736189381681962,-0.9426181818181818,14.93939393939394
18017,36,12,0.06,0.01,0.01,0.15607903679834806,-0.9424500000000001,14.98611111111111
18018,39,2,0.06,0.01,0.01,0.5835589205345713,-0.9526,12.166666666666668
18019,39,3,0.06,0.01,0.01,0.4466776300138731,-0.9486000000000001,13.277777777777779
18020,39,4,0.06,0.01,0.01,0.3639637038426924,-0.9466,13.833333333333334
18021,39,5,0.06,0.01,0.01,0.30861361278308,-0.9453999999999999,14.166666666666668
18022,39,6,0.06,0.01,0.01,0.2688404426977444,-0.9446000000000001,14.38888888888889
18023,39,7,0.06,0.01,0.01,0.23878307006109478,-0.9440285714285716,14.547619047619047
18024,39,8,0.06,0.01,0.01,0.21520689744362742,-0.9436,14.666666666666666
18025,39,9,0.06,0.01,0.01,0.19617939605161672,-0.9432666666666667,14.759259259259261
18026,39,10,0.06,0.01,0.01,0.18047307359377107,-0.9430000000000001,14.833333333333334
18027,39,11,0.06,0.01,0.01,0.16726961549866726,-0.9427818181818183,14.893939393939394
18028,39,12,0.06,0.01,0.01,0.156001733479082,-0.9426000000000001,14.944444444444446
18029,39,13,0.06,0.01,0.01,0.14626327786661003,-0.9424461538461539,14.987179487179489
18030,42,2,0.06,0.01,0.01,0.580152038632558,-0.9535,11.916666666666668
18031,42,3,0.06,0.01,0.01,0.4452864576305053,-0.9492,13.111111111111112
18032,42,4,0.06,0.01,0.01,0.36321170966456545,-0.94705,13.708333333333334
18033,42,5,0.06,0.01,0.01,0.3081433480556933,-0.9457599999999999,14.066666666666668
18034,42,6,0.06,0.01,0.01,0.26851877633254917,-0.9449000000000001,14.305555555555557
18035,42,7,0.06,0.01,0.01,0.23854925287769652,-0.9442857142857143,14.476190476190478
18036,42,8,0.06,0.01,0.01,0.21502929537824078,-0.943825,14.604166666666668
18037,42,9,0.06,0.01,0.01,0.19603992544944243,-0.9434666666666667,14.703703703703704
18038,42,10,0.06,0.01,0.01,0.1803606516359792,-0.94318,14.783333333333333
18039,42,11,0.06,0.01,0.01,0.16717707289857475,-0.9429454545454545,14.84848484848485
18040,42,12,0.06,0.01,0.01,0.15592422788312857,-0.94275,14.902777777777779
18041,42,13,0.06,0.01,0.01,0.14619742097279229,-0.9425846153846155,14.948717948717949
18042,42,14,0.06,0.01,0.01,0.1376988530828005,-0.9424428571428571,14.988095238095239
18043,45,2,0.06,0.01,0.01,0.5766785685208997,-0.9544,11.666666666666668
18044,45,3,0.06,0.01,0.01,0.44387875607974187,-0.9498000000000001,12.944444444444445
18045,45,4,0.06,0.01,0.01,0.36245329725085407,-0.9475,13.583333333333334
18046,45,5,0.06,0.01,0.01,0.3076699516866309,-0.9461200000000001,13.966666666666669
18047,45,6,0.06,0.01,0.01,0.2681953538183522,-0.9452,14.222222222222223
18048,45,7,0.06,0.01,0.01,0.2383143540380972,-0.9445428571428571,14.404761904761905
18049,45,8,0.06,0.01,0.01,0.21485098052673554,-0.9440500000000001,14.541666666666668
18050,45,9,0.06,0.01,0.01,0.19589996056176212,-0.9436666666666667,14.648148148148149
18051,45,10,0.06,0.01,0.01,0.1802478729712192,-0.94336,14.733333333333334
18052,45,11,0.06,0.01,0.01,0.16708426449840422,-0.9431090909090909,14.803030303030303
18053,45,12,0.06,0.01,0.01,0.1558465189491303,-0.9429000000000001,14.861111111111112
18054,45,13,0.06,0.01,0.01,0.14613140506821143,-0.942723076923077,14.910256410256412
18055,45,14,0.06,0.01,0.01,0.137642076456151,-0.9425714285714286,14.952380952380954
18056,45,15,0.06,0.01,0.01,0.1301549629879286,-0.94244,14.98888888888889
18057,48,2,0.06,0.01,0.01,0.573135855261498,-0.9553,11.416666666666668
18058,48,3,0.06,0.01,0.01,0.442454127852377,-0.9504,12.777777777777779
18059,48,4,0.06,0.01,0.01,0.3616883560990593,-0.9479500000000001,13.458333333333334
18060,48,5,0.06,0.01,0.01,0.30719338168693244,-0.94648,13.866666666666667
18061,48,6,0.06,0.01,0.01,0.2678701558743247,-0.9455,14.13888888888889
18062,48,7,0.06,0.01,0.01,0.2380783634881186,-0.9448000000000001,14.333333333333336
18063,48,8,0.06,0.01,0.01,0.2146719471446738,-0.9442750000000001,14.479166666666668
18064,48,9,0.06,0.01,0.01,0.1957594978726038,-0.9438666666666666,14.592592592592593
18065,48,10,0.06,0.01,0.01,0.18013473532867166,-0.94354,14.683333333333334
18066,48,11,0.06,0.01,0.01,0.1669911887668991,-0.9432727272727273,14.757575757575758
18067,48,12,0.06,0.01,0.01,0.15576860560735434,-0.94305,14.819444444444446
18068,48,13,0.06,0.01,0.01,0.14606522938314903,-0.9428615384615385,14.871794871794872
18069,48,14,0.06,0.01,0.01,0.1375851725750955,-0.9427000000000001,14.916666666666668
18070,48,15,0.06,0.01,0.01,0.13010551038420778,-0.94256,14.955555555555557
18071,48,16,0.06,0.01,0.01,0.1234549677477398,-0.9424375,14.989583333333334
18072,51,2,0.06,0.01,0.01,0.5695210818983422,-0.9562,11.166666666666668
18073,51,3,0.06,0.01,0.01,0.44101216092498013,-0.9510000000000001,12.611111111111112
18074,51,4,0.06,0.01,0.01,0.36091677282810875,-0.9484,13.333333333333334
18075,51,5,0.06,0.01,0.01,0.3067135952174545,-0.94684,13.766666666666667
18076,51,6,0.06,0.01,0.01,0.2675431629003569,-0.9458000000000001,14.055555555555557
18077,51,7,0.06,0.01,0.01,0.2378412710327447,-0.9450571428571428,14.261904761904763
18078,51,8,0.06,0.01,0.01,0.21449218941789394,-0.9445,14.416666666666668
18079,51,9,0.06,0.01,0.01,0.19561853382834654,-0.9440666666666667,14.537037037037038
18080,51,10,0.06,0.01,0.01,0.1800212364157638,-0.94372,14.633333333333333
18081,51,11,0.06,0.01,0.01,0.16689784415953238,-0.9434363636363636,14.712121212121213
18082,51,12,0.06,0.01,0.01,0.1556904867796039,-0.9432,14.777777777777779
18083,51,13,0.06,0.01,0.01,0.14599889314228418,-0.9430000000000001,14.833333333333334
18084,51,14,0.06,0.01,0.01,0.13752814086791756,-0.9428285714285715,14.880952380952381
18085,51,15,0.06,0.01,0.01,0.1300559543591421,-0.94268,14.922222222222224
18086,51,16,0.06,0.01,0.01,0.12341150827102026,-0.94255,14.958333333333334
18087,51,17,0.06,0.01,0.01,0.11746126754122303,-0.9424352941176471,14.990196078431373
18088,54,2,0.06,0.01,0.01,0.5658312560004124,-0.9571000000000001,10.916666666666668
18089,54,3,0.06,0.01,0.01,0.4395524280445722,-0.9516,12.444444444444445
18090,54,4,0.06,0.01,0.01,0.3601384310774978,-0.9488500000000001,13.208333333333336
18091,54,5,0.06,0.01,0.01,0.3062305485657624,-0.9472,13.666666666666668
18092,54,6,0.06,0.01,0.01,0.2672143549699693,-0.9461,13.972222222222223
18093,54,7,0.06,0.01,0.01,0.2376030663334788,-0.9453142857142858,14.19047619047619
18094,54,8,0.06,0.01,0.01,0.21431170146137732,-0.944725,14.354166666666668
18095,54,9,0.06,0.01,0.01,0.19547706483718116,-0.9442666666666667,14.481481481481483
18096,54,10,0.06,0.01,0.01,0.17990737391789055,-0.9439000000000001,14.583333333333334
18097,54,11,0.06,0.01,0.01,0.16680422911835271,-0.9436,14.666666666666666
18098,54,12,0.06,0.01,0.01,0.1556121613791289,-0.9433500000000001,14.73611111111111
18099,54,13,0.06,0.01,0.01,0.145932395564639,-0.9431384615384616,14.794871794871797
18100,54,14,0.06,0.01,0.01,0.1374709807590391,-0.9429571428571429,14.845238095238097
18101,54,15,0.06,0.01,0.01,0.13000629447925005,-0.9428000000000001,14.888888888888891
18102,54,16,0.06,0.01,0.01,0.12336796360742483,-0.9426625,14.927083333333334
18103,54,17,0.06,0.01,0.01,0.11742277425811923,-0.9425411764705882,14.960784313725492
18104,54,18,0.06,0.01,0.01,0.11206500377909497,-0.9424333333333332,14.990740740740742
18105,57,2,0.06,0.01,0.01,0.5620631947777304,-0.958,10.666666666666666
18106,57,3,0.06,0.01,0.01,0.4380744859686825,-0.9522,12.277777777777779
18107,57,4,0.06,0.01,0.01,0.35935321140197585,-0.9493,13.083333333333334
18108,57,5,0.06,0.01,0.01,0.3057441971222309,-0.94756,13.566666666666668
18109,57,6,0.06,0.01,0.01,0.2668837118230264,-0.9464,13.88888888888889
18110,57,7,0.06,0.01,0.01,0.23736373890563878,-0.9455714285714286,14.11904761904762
18111,57,8,0.06,0.01,0.01,0.21413047731809273,-0.9449500000000001,14.291666666666668
18112,57,9,0.06,0.01,0.01,0.19533508726856103,-0.9444666666666667,14.425925925925927
18113,57,10,0.06,0.01,0.01,0.1797931454981312,-0.94408,14.533333333333333
18114,57,11,0.06,0.01,0.01,0.1667103420718286,-0.9437636363636364,14.621212121212123
18115,57,12,0.06,0.01,0.01,0.15553362831053516,-0.9435000000000001,14.694444444444445
18116,57,13,0.06,0.01,0.01,0.1458657358635234,-0.9432769230769231,14.756410256410257
18117,57,14,0.06,0.01,0.01,0.1374136916689858,-0.9430857142857143,14.809523809523812
18118,57,15,0.06,0.01,0.01,0.12995653030831913,-0.94292,14.855555555555558
18119,57,16,0.06,0.01,0.01,0.12332433342234021,-0.942775,14.895833333333334
18120,57,17,0.06,0.01,0.01,0.11738420997599006,-0.9426470588235295,14.931372549019608
18121,57,18,0.06,0.01,0.01,0.11203067164833354,-0.9425333333333333,14.962962962962964
18122,57,19,0.06,0.01,0.01,0.10717887253562011,-0.9424315789473684,14.991228070175438
18123,60,2,0.06,0.01,0.01,0.5582135085850713,-0.9589000000000001,10.416666666666668
18124,60,3,0.06,0.01,0.01,0.43657787465740694,-0.9528000000000001,12.11111111111111
18125,60,4,0.06,0.01,0.01,0.3585609911615359,-0.94975,12.958333333333334
18126,60,5,0.06,0.01,0.01,0.30525449535532223,-0.94792,13.466666666666667
18127,60,6,0.06,0.01,0.01,0.26655121285824546,-0.9467000000000001,13.805555555555555
18128,60,7,0.06,0.01,0.01,0.2371232781155876,-0.9458285714285715,14.047619047619047
18129,60,8,0.06,0.01,0.01,0.21394851095781608,-0.945175,14.229166666666666
18130,60,9,0.06,0.01,0.01,0.19519259745264292,-0.9446666666666667,14.370370370370372
18131,60,10,0.06,0.01,0.01,0.17967854879696182,-0.94426,14.483333333333336
18132,60,11,0.06,0.01,0.01,0.16661618143469,-0.9439272727272727,14.575757575757578
18133,60,12,0.06,0.01,0.01,0.1554548864696925,-0.9436500000000001,14.65277777777778
18134,60,13,0.06,0.01,0.01,0.14579891324647934,-0.9434153846153845,14.717948717948719
18135,60,14,0.06,0.01,0.01,0.13735627301435158,-0.9432142857142858,14.773809523809524
18136,60,15,0.06,0.01,0.01,0.12990666140738266,-0.94304,14.822222222222225
18137,60,16,0.06,0.01,0.01,0.12328061737917778,-0.9428875,14.864583333333336
18138,60,17,0.06,0.01,0.01,0.11734557443244287,-0.9427529411764707,14.901960784313726
18139,60,18,0.06,0.01,0.01,0.11199627972282943,-0.9426333333333333,14.935185185185187
18140,60,19,0.06,0.01,0.01,0.10714806156080896,-0.9425263157894738,14.964912280701755
18141,60,20,0.06,0.01,0.01,0.10273200194928267,-0.94243,14.991666666666669
18142,63,2,0.06,0.01,0.01,0.5542785825990939,-0.9598,10.166666666666666
18143,63,3,0.06,0.01,0.01,0.43506211641378034,-0.9534,11.944444444444445
18144,63,4,0.06,0.01,0.01,0.35776164440645764,-0.9502,12.833333333333334
18145,63,5,0.06,0.01,0.01,0.30476139678600667,-0.94828,13.366666666666667
18146,63,6,0.06,0.01,0.01,0.2662168371254945,-0.947,13.722222222222223
18147,63,7,0.06,0.01,0.01,0.2368816731778985,-0.9460857142857143,13.976190476190478
18148,63,8,0.06,0.01,0.01,0.21376579627592682,-0.9454,14.166666666666668
18149,63,9,0.06,0.01,0.01,0.1950495916797179,-0.9448666666666666,14.314814814814815
18150,63,10,0.06,0.01,0.01,0.17956358143196277,-0.9444400000000001,14.433333333333334
18151,63,11,0.06,0.01,0.01,0.16652174560776772,-0.9440909090909091,14.530303030303031
18152,63,12,0.06,0.01,0.01,0.1553759347436416,-0.9438000000000001,14.611111111111112
18153,63,13,0.06,0.01,0.01,0.1457319269152242,-0.9435538461538462,14.67948717948718
18154,63,14,0.06,0.01,0.01,0.13729872420776332,-0.9433428571428573,14.738095238095239
18155,63,15,0.06,0.01,0.01,0.12985668733469674,-0.94316,14.78888888888889
18156,63,16,0.06,0.01,0.01,0.12323681513935786,-0.9430000000000001,14.833333333333334
18157,63,17,0.06,0.01,0.01,0.11730686736362769,-0.9428588235294117,14.872549019607845
18158,63,18,0.06,0.01,0.01,0.1119618277939355,-0.9427333333333333,14.907407407407408
18159,63,19,0.06,0.01,0.01,0.10711719975676146,-0.942621052631579,14.938596491228072
18160,63,20,0.06,0.01,0.01,0.10270419695324044,-0.9425199999999999,14.966666666666667
18161,63,21,0.06,0.01,0.01,0.09866623130309647,-0.9424285714285714,14.992063492063494
18162,66,2,0.06,0.01,0.01,0.5502545564206774,-0.9607,9.916666666666668
18163,66,3,0.06,0.01,0.01,0.4335267149684451,-0.9540000000000001,11.777777777777779
18164,66,4,0.06,0.01,0.01,0.35695504175713216,-0.95065,12.708333333333334
18165,66,5,0.06,0.01,0.01,0.3042648539612892,-0.94864,13.266666666666667
18166,66,6,0.06,0.01,0.01,0.26588056331787074,-0.9473,13.63888888888889
18167,66,7,0.06,0.01,0.01,0.2366389131524521,-0.9463428571428572,13.904761904761905
18168,66,8,0.06,0.01,0.01,0.21358232709217898,-0.945625,14.104166666666668
18169,66,9,0.06,0.01,0.01,0.19490606619963186,-0.9450666666666667,14.259259259259261
18170,66,10,0.06,0.01,0.01,0.17944824099752155,-0.94462,14.383333333333335
18171,66,11,0.06,0.01,0.01,0.16642703297783043,-0.9442545454545455,14.484848484848486
18172,66,12,0.06,0.01,0.01,0.1552967720104996,-0.9439500000000001,14.569444444444446
18173,66,13,0.06,0.01,0.01,0.14566477606559372,-0.9436923076923077,14.641025641025642
18174,66,14,0.06,0.01,0.01,0.1372410446578444,-0.9434714285714286,14.702380952380954
18175,66,15,0.06,0.01,0.01,0.1298066076457167,-0.94328,14.755555555555556
18176,66,16,0.06,0.01,0.01,0.12319292636229404,-0.9431125,14.802083333333334
18177,66,17,0.06,0.01,0.01,0.11726808850422644,-0.9429647058823529,14.843137254901961
18178,66,18,0.06,0.01,0.01,0.11192731565191062,-0.9428333333333333,14.87962962962963
18179,66,19,0.06,0.01,0.01,0.10708628695549324,-0.9427157894736842,14.912280701754387
18180,66,20,0.06,0.01,0.01,0.10267634838706383,-0.94261,14.941666666666668
18181,66,21,0.06,0.01,0.01,0.09864101291819519,-0.9425142857142857,14.96825396825397
18182,66,22,0.06,0.01,0.01,0.09493336232267849,-0.9424272727272728,14.992424242424242
18183,69,2,0.06,0.01,0.01,0.5461373013139978,-0.9616,9.666666666666666
18184,69,3,0.06,0.01,0.01,0.43197115450422763,-0.9546,11.61111111111111
18185,69,4,0.06,0.01,0.01,0.3561410502783824,-0.9511000000000001,12.583333333333334
18186,69,5,0.06,0.01,0.01,0.303764818426806,-0.9490000000000001,13.166666666666668
18187,69,6,0.06,0.01,0.01,0.2655423697635542,-0.9476,13.555555555555555
18188,69,7,0.06,0.01,0.01,0.23639498694146416,-0.9466000000000001,13.833333333333334
18189,69,8,0.06,0.01,0.01,0.21339809714944674,-0.94585,14.041666666666668
18190,69,9,0.06,0.01,0.01,0.19476201722119538,-0.9452666666666667,14.203703703703706
18191,69,10,0.06,0.01,0.01,0.1793325250645306,-0.9448,14.333333333333334
18192,69,11,0.06,0.01,0.01,0.1663320419174194,-0.9444181818181818,14.439393939393941
18193,69,12,0.06,0.01,0.01,0.15521739713936447,-0.9441000000000002,14.527777777777779
18194,69,13,0.06,0.01,0.01,0.1455974598874838,-0.9438307692307693,14.602564102564102
18195,69,14,0.06,0.01,0.01,0.13718323376917851,-0.9436,14.666666666666666
18196,69,15,0.06,0.01,0.01,0.12975642189307326,-0.9434,14.722222222222223
18197,69,16,0.06,0.01,0.01,0.12314895070537729,-0.943225,14.770833333333336
18198,69,17,0.06,0.01,0.01,0.11722923758744204,-0.9430705882352942,14.81372549019608
18199,69,18,0.06,0.01,0.01,0.11189274308591204,-0.9429333333333334,14.851851851851853
18200,69,19,0.06,0.01,0.01,0.10705532298818578,-0.9428105263157895,14.885964912280702
18201,69,20,0.06,0.01,0.01,0.10264845611399066,-0.9427,14.916666666666668
18202,69,21,0.06,0.01,0.01,0.0986157569032602,-0.9426,14.944444444444446
18203,69,22,0.06,0.01,0.01,0.09491038571123615,-0.942509090909091,14.96969696969697
18204,69,23,0.06,0.01,0.01,0.09149309767997499,-0.9424260869565217,14.992753623188406
18205,72,2,0.06,0.01,0.01,0.5419223947459607,-0.9625,9.416666666666668
18206,72,3,0.06,0.01,0.01,0.4303948986158252,-0.9552,11.444444444444446
18207,72,4,0.06,0.01,0.01,0.3553195333479733,-0.95155,12.458333333333334
18208,72,5,0.06,0.01,0.01,0.3032612406984491,-0.94936,13.066666666666666
18209,72,6,0.06,0.01,0.01,0.265202234417426,-0.9479000000000001,13.472222222222223
18210,72,7,0.06,0.01,0.01,0.23614988328644093,-0.946857142857143,13.761904761904763
18211,72,8,0.06,0.01,0.01,0.21321310011244396,-0.946075,13.979166666666666
18212,72,9,0.06,0.01,0.01,0.19461744091158287,-0.9454666666666667,14.148148148148149
18213,72,10,0.06,0.01,0.01,0.17921643118008054,-0.94498,14.283333333333335
18214,72,11,0.06,0.01,0.01,0.16623677078468058,-0.9445818181818183,14.393939393939394
18215,72,12,0.06,0.01,0.01,0.15513780899021815,-0.94425,14.486111111111112
18216,72,13,0.06,0.01,0.01,0.14552997756479213,-0.9439692307692308,14.564102564102566
18217,72,14,0.06,0.01,0.01,0.13712529094227272,-0.9437285714285715,14.630952380952381
18218,72,15,0.06,0.01,0.01,0.12970612962654882,-0.94352,14.68888888888889
18219,72,16,0.06,0.01,0.01,0.12310488782395992,-0.9433375,14.739583333333334
18220,72,17,0.06,0.01,0.01,0.1171903143449874,-0.9431764705882353,14.784313725490197
18221,72,18,0.06,0.01,0.01,0.11185810988398764,-0.9430333333333334,14.824074074074074
18222,72,19,0.06,0.01,0.01,0.10702430768518091,-0.9429052631578947,14.859649122807019
18223,72,20,0.06,0.01,0.01,0.10262051999661377,-0.94279,14.891666666666667
18224,72,21,0.06,0.01,0.01,0.0985904631458231,-0.9426857142857143,14.920634920634921
18225,72,22,0.06,0.01,0.01,0.0948873763773359,-0.942590909090909,14.946969696969697
18226,72,23,0.06,0.01,0.01,0.09147207668414199,-0.9425043478260869,14.971014492753625
18227,72,24,0.06,0.01,0.01,0.08831147358283246,-0.9424250000000001,14.993055555555557
18228,75,2,0.06,0.01,0.01,0.5376050918323959,-0.9634,9.166666666666668
18229,75,3,0.06,0.01,0.01,0.4287973891993526,-0.9558000000000001,11.277777777777777
18230,75,4,0.06,0.01,0.01,0.3544903505189878,-0.9520000000000001,12.333333333333336
18231,75,5,0.06,0.01,0.01,0.30275407023298007,-0.94972,12.966666666666667
18232,75,6,0.06,0.01,0.01,0.2648601348524459,-0.9482,13.38888888888889
18233,75,7,0.06,0.01,0.01,0.2359035907650614,-0.9471142857142858,13.690476190476192
18234,75,8,0.06,0.01,0.01,0.21302732956641715,-0.9463,13.916666666666668
18235,75,9,0.06,0.01,0.01,0.19447233339572056,-0.9456666666666667,14.092592592592593
18236,75,10,0.06,0.01,0.01,0.17909995686714808,-0.94516,14.233333333333334
18237,75,11,0.06,0.01,0.01,0.16614121792319445,-0.9447454545454546,14.34848484848485
18238,75,12,0.06,0.01,0.01,0.15505800641382803,-0.9444000000000001,14.444444444444445
18239,75,13,0.06,0.01,0.01,0.1454623282753587,-0.9441076923076923,14.525641025641027
18240,75,14,0.06,0.01,0.01,0.13706721557352006,-0.943857142857143,14.595238095238097
18241,75,15,0.06,0.01,0.01,0.12965573039305295,-0.94364,14.655555555555557
18242,75,16,0.06,0.01,0.01,0.12306073737133941,-0.94345,14.708333333333334
18243,75,17,0.06,0.01,0.01,0.11715131850707426,-0.9432823529411765,14.754901960784315
18244,75,18,0.06,0.01,0.01,0.11182341583306814,-0.9431333333333334,14.796296296296296
18245,75,19,0.06,0.01,0.01,0.10699324087597524,-0.9430000000000001,14.833333333333334
